Gene	Gene name	Immune cell	TPM	pTPM	nTPM
ENSG00000196814	MVB12B	MAIT T-cell	2.6	3.2	2.6
ENSG00000196814	MVB12B	memory B-cell	0.0	0.0	0.1
ENSG00000196814	MVB12B	memory CD4 T-cell	0.6	0.7	0.6
ENSG00000196814	MVB12B	memory CD8 T-cell	2.3	2.9	2.3
ENSG00000196814	MVB12B	myeloid DC	0.8	1.0	1.0
ENSG00000196814	MVB12B	naive B-cell	0.1	0.2	0.1
ENSG00000196814	MVB12B	naive CD4 T-cell	0.1	0.1	0.1
ENSG00000196814	MVB12B	naive CD8 T-cell	1.0	1.2	1.0
ENSG00000196814	MVB12B	neutrophil	0.0	0.0	0.0
ENSG00000196814	MVB12B	NK-cell	0.1	0.1	0.0
ENSG00000196814	MVB12B	non-classical monocyte	0.2	0.2	0.2
ENSG00000196814	MVB12B	plasmacytoid DC	0.0	0.1	0.0
ENSG00000196814	MVB12B	T-reg	0.0	0.0	0.0
ENSG00000196814	MVB12B	total PBMC	0.3	0.4	0.9
ENSG00000196821	ILRUN	basophil	17.3	21.4	23.9
ENSG00000196821	ILRUN	classical monocyte	2.9	3.5	3.7
ENSG00000196821	ILRUN	eosinophil	6.6	8.2	8.1
ENSG00000196821	ILRUN	gdT-cell	9.6	11.7	8.9
ENSG00000196821	ILRUN	intermediate monocyte	5.4	6.6	6.6
ENSG00000196821	ILRUN	MAIT T-cell	4.6	5.6	4.7
ENSG00000196821	ILRUN	memory B-cell	4.6	5.7	6.8
ENSG00000196821	ILRUN	memory CD4 T-cell	5.9	7.2	6.4
ENSG00000196821	ILRUN	memory CD8 T-cell	7.0	8.6	7.1
ENSG00000196821	ILRUN	myeloid DC	3.7	4.5	4.4
ENSG00000196821	ILRUN	naive B-cell	6.5	8.2	8.2
ENSG00000196821	ILRUN	naive CD4 T-cell	3.1	3.8	3.5
ENSG00000196821	ILRUN	naive CD8 T-cell	5.2	6.4	5.5
ENSG00000196821	ILRUN	neutrophil	2.9	4.0	4.6
ENSG00000196821	ILRUN	NK-cell	6.7	8.3	6.3
ENSG00000196821	ILRUN	non-classical monocyte	6.7	8.1	8.3
ENSG00000196821	ILRUN	plasmacytoid DC	2.1	2.6	2.2
ENSG00000196821	ILRUN	T-reg	8.5	10.5	10.0
ENSG00000196821	ILRUN	total PBMC	2.3	2.8	5.7
ENSG00000196826	ENSG00000196826	basophil	0.3	0.4	0.4
ENSG00000196826	ENSG00000196826	classical monocyte	0.1	0.2	0.2
ENSG00000196826	ENSG00000196826	eosinophil	0.1	0.2	0.2
ENSG00000196826	ENSG00000196826	gdT-cell	0.4	0.5	0.4
ENSG00000196826	ENSG00000196826	intermediate monocyte	0.1	0.1	0.2
ENSG00000196826	ENSG00000196826	MAIT T-cell	0.3	0.4	0.3
ENSG00000196826	ENSG00000196826	memory B-cell	0.3	0.3	0.4
ENSG00000196826	ENSG00000196826	memory CD4 T-cell	0.2	0.2	0.2
ENSG00000196826	ENSG00000196826	memory CD8 T-cell	0.4	0.5	0.4
ENSG00000196826	ENSG00000196826	myeloid DC	0.0	0.1	0.1
ENSG00000196826	ENSG00000196826	naive B-cell	0.3	0.3	0.3
ENSG00000196826	ENSG00000196826	naive CD4 T-cell	0.3	0.4	0.3
ENSG00000196826	ENSG00000196826	naive CD8 T-cell	0.3	0.4	0.3
ENSG00000196826	ENSG00000196826	neutrophil	0.1	0.1	0.2
ENSG00000196826	ENSG00000196826	NK-cell	0.9	1.1	0.9
ENSG00000196826	ENSG00000196826	non-classical monocyte	0.2	0.3	0.2
ENSG00000196826	ENSG00000196826	plasmacytoid DC	0.2	0.3	0.2
ENSG00000196826	ENSG00000196826	T-reg	0.4	0.5	0.4
ENSG00000196826	ENSG00000196826	total PBMC	0.1	0.1	0.2
ENSG00000196832	OR11G2	basophil	0.3	0.3	0.4
ENSG00000196832	OR11G2	classical monocyte	0.0	0.1	0.1
ENSG00000196832	OR11G2	eosinophil	0.3	0.4	0.4
ENSG00000196832	OR11G2	gdT-cell	0.0	0.0	0.0
ENSG00000196832	OR11G2	intermediate monocyte	0.0	0.0	0.0
ENSG00000196832	OR11G2	MAIT T-cell	0.0	0.0	0.0
ENSG00000196832	OR11G2	memory B-cell	0.0	0.0	0.0
ENSG00000196832	OR11G2	memory CD4 T-cell	0.0	0.0	0.0
ENSG00000196832	OR11G2	memory CD8 T-cell	0.0	0.0	0.0
ENSG00000196832	OR11G2	myeloid DC	0.0	0.0	0.0
ENSG00000196832	OR11G2	naive B-cell	0.0	0.1	0.1
ENSG00000196832	OR11G2	naive CD4 T-cell	0.0	0.0	0.0
ENSG00000196832	OR11G2	naive CD8 T-cell	0.0	0.0	0.0
ENSG00000196832	OR11G2	neutrophil	1.4	1.9	2.2
ENSG00000196832	OR11G2	NK-cell	0.2	0.2	0.1
ENSG00000196832	OR11G2	non-classical monocyte	0.0	0.0	0.0
ENSG00000196832	OR11G2	plasmacytoid DC	0.0	0.0	0.0
ENSG00000196832	OR11G2	T-reg	0.0	0.0	0.0
ENSG00000196832	OR11G2	total PBMC	0.0	0.0	0.0
ENSG00000196834	POTEI	basophil	0.0	0.0	0.0
ENSG00000196834	POTEI	classical monocyte	0.0	0.0	0.0
ENSG00000196834	POTEI	eosinophil	0.0	0.0	0.0
ENSG00000196834	POTEI	gdT-cell	0.0	0.0	0.0
ENSG00000196834	POTEI	intermediate monocyte	0.0	0.0	0.0
ENSG00000196834	POTEI	MAIT T-cell	0.0	0.0	0.0
ENSG00000196834	POTEI	memory B-cell	0.0	0.0	0.0
ENSG00000196834	POTEI	memory CD4 T-cell	0.0	0.0	0.0
ENSG00000196834	POTEI	memory CD8 T-cell	0.0	0.0	0.0
ENSG00000196834	POTEI	myeloid DC	0.0	0.0	0.0
ENSG00000196834	POTEI	naive B-cell	0.0	0.0	0.0
ENSG00000196834	POTEI	naive CD4 T-cell	0.0	0.0	0.0
ENSG00000196834	POTEI	naive CD8 T-cell	0.0	0.0	0.0
ENSG00000196834	POTEI	neutrophil	0.0	0.1	0.1
ENSG00000196834	POTEI	NK-cell	0.0	0.0	0.0
ENSG00000196834	POTEI	non-classical monocyte	0.0	0.0	0.0
ENSG00000196834	POTEI	plasmacytoid DC	0.0	0.0	0.0
ENSG00000196834	POTEI	T-reg	0.0	0.0	0.0
ENSG00000196834	POTEI	total PBMC	0.0	0.0	0.0
ENSG00000196839	ADA	basophil	0.0	0.0	0.0
ENSG00000196839	ADA	classical monocyte	7.3	8.8	9.2
ENSG00000196839	ADA	eosinophil	0.7	0.9	0.9
ENSG00000196839	ADA	gdT-cell	43.4	53.1	41.4
ENSG00000196839	ADA	intermediate monocyte	127.0	153.1	163.0
ENSG00000196839	ADA	MAIT T-cell	26.0	31.8	26.6
ENSG00000196839	ADA	memory B-cell	4.2	5.2	6.7
ENSG00000196839	ADA	memory CD4 T-cell	30.9	37.8	33.7
ENSG00000196839	ADA	memory CD8 T-cell	48.8	59.8	49.4
ENSG00000196839	ADA	myeloid DC	28.7	35.1	33.6
ENSG00000196839	ADA	naive B-cell	3.3	4.1	6.9
ENSG00000196839	ADA	naive CD4 T-cell	22.1	27.1	25.4
ENSG00000196839	ADA	naive CD8 T-cell	34.5	42.2	36.2
ENSG00000196839	ADA	neutrophil	0.9	1.3	1.3
ENSG00000196839	ADA	NK-cell	93.5	115.6	90.4
ENSG00000196839	ADA	non-classical monocyte	280.8	337.3	351.2
ENSG00000196839	ADA	plasmacytoid DC	191.1	236.2	211.2
ENSG00000196839	ADA	T-reg	24.5	30.4	29.8
ENSG00000196839	ADA	total PBMC	22.8	26.8	55.6
ENSG00000196843	ARID5A	basophil	9.7	12.0	10.6
ENSG00000196843	ARID5A	classical monocyte	6.1	7.3	7.9
ENSG00000196843	ARID5A	eosinophil	26.4	32.8	32.9
ENSG00000196843	ARID5A	gdT-cell	16.7	20.5	15.4
ENSG00000196843	ARID5A	intermediate monocyte	5.6	6.8	6.9
ENSG00000196843	ARID5A	MAIT T-cell	14.7	17.9	14.9
ENSG00000196843	ARID5A	memory B-cell	4.2	5.2	5.9
ENSG00000196843	ARID5A	memory CD4 T-cell	12.1	14.8	13.2
ENSG00000196843	ARID5A	memory CD8 T-cell	14.5	17.8	14.6
ENSG00000196843	ARID5A	myeloid DC	8.8	10.7	10.3
ENSG00000196843	ARID5A	naive B-cell	5.5	6.9	6.5
ENSG00000196843	ARID5A	naive CD4 T-cell	12.7	15.5	14.1
ENSG00000196843	ARID5A	naive CD8 T-cell	13.3	16.3	14.5
ENSG00000196843	ARID5A	neutrophil	14.1	18.8	21.5
ENSG00000196843	ARID5A	NK-cell	28.6	35.0	27.6
ENSG00000196843	ARID5A	non-classical monocyte	4.2	5.1	5.5
ENSG00000196843	ARID5A	plasmacytoid DC	17.0	21.1	18.5
ENSG00000196843	ARID5A	T-reg	14.0	17.3	16.0
ENSG00000196843	ARID5A	total PBMC	6.0	7.1	14.9
ENSG00000196844	PATE2	basophil	0.0	0.0	0.0
ENSG00000196844	PATE2	classical monocyte	0.0	0.0	0.0
ENSG00000196844	PATE2	eosinophil	0.0	0.0	0.0
ENSG00000196844	PATE2	gdT-cell	0.0	0.0	0.0
ENSG00000196844	PATE2	intermediate monocyte	0.0	0.0	0.0
ENSG00000196844	PATE2	MAIT T-cell	0.0	0.0	0.0
ENSG00000196844	PATE2	memory B-cell	0.0	0.0	0.0
ENSG00000196844	PATE2	memory CD4 T-cell	0.0	0.0	0.0
ENSG00000196844	PATE2	memory CD8 T-cell	0.0	0.0	0.0
ENSG00000196844	PATE2	myeloid DC	0.0	0.0	0.0
ENSG00000196844	PATE2	naive B-cell	0.0	0.0	0.0
ENSG00000196844	PATE2	naive CD4 T-cell	0.0	0.0	0.0
ENSG00000196844	PATE2	naive CD8 T-cell	0.0	0.0	0.0
ENSG00000196844	PATE2	neutrophil	0.0	0.0	0.0
ENSG00000196844	PATE2	NK-cell	0.0	0.0	0.0
ENSG00000196844	PATE2	non-classical monocyte	0.0	0.0	0.0
ENSG00000196844	PATE2	plasmacytoid DC	0.0	0.0	0.0
ENSG00000196844	PATE2	T-reg	0.0	0.0	0.0
ENSG00000196844	PATE2	total PBMC	0.0	0.0	0.0
ENSG00000196850	PPTC7	basophil	0.0	0.0	0.0
ENSG00000196850	PPTC7	classical monocyte	0.5	0.6	0.6
ENSG00000196850	PPTC7	eosinophil	0.4	0.5	0.5
ENSG00000196850	PPTC7	gdT-cell	0.8	1.0	0.8
ENSG00000196850	PPTC7	intermediate monocyte	0.4	0.5	0.5
ENSG00000196850	PPTC7	MAIT T-cell	0.8	0.9	0.8
ENSG00000196850	PPTC7	memory B-cell	0.3	0.3	0.4
ENSG00000196850	PPTC7	memory CD4 T-cell	0.5	0.7	0.6
ENSG00000196850	PPTC7	memory CD8 T-cell	0.6	0.7	0.6
ENSG00000196850	PPTC7	myeloid DC	0.4	0.4	0.4
ENSG00000196850	PPTC7	naive B-cell	0.5	0.7	0.7
ENSG00000196850	PPTC7	naive CD4 T-cell	0.6	0.8	0.7
ENSG00000196850	PPTC7	naive CD8 T-cell	0.6	0.7	0.6
ENSG00000196850	PPTC7	neutrophil	1.4	1.8	2.1
ENSG00000196850	PPTC7	NK-cell	0.7	0.8	0.6
ENSG00000196850	PPTC7	non-classical monocyte	0.3	0.4	0.4
ENSG00000196850	PPTC7	plasmacytoid DC	0.4	0.5	0.5
ENSG00000196850	PPTC7	T-reg	0.4	0.5	0.5
ENSG00000196850	PPTC7	total PBMC	0.1	0.1	0.2
ENSG00000196859	KRT39	basophil	0.0	0.0	0.0
ENSG00000196859	KRT39	classical monocyte	0.0	0.0	0.0
ENSG00000196859	KRT39	eosinophil	0.0	0.0	0.0
ENSG00000196859	KRT39	gdT-cell	0.0	0.0	0.0
ENSG00000196859	KRT39	intermediate monocyte	0.0	0.0	0.0
ENSG00000196859	KRT39	MAIT T-cell	0.0	0.0	0.0
ENSG00000196859	KRT39	memory B-cell	0.0	0.0	0.0
ENSG00000196859	KRT39	memory CD4 T-cell	0.0	0.0	0.0
ENSG00000196859	KRT39	memory CD8 T-cell	0.0	0.0	0.0
ENSG00000196859	KRT39	myeloid DC	0.0	0.0	0.0
ENSG00000196859	KRT39	naive B-cell	0.0	0.0	0.0
ENSG00000196859	KRT39	naive CD4 T-cell	0.0	0.0	0.0
ENSG00000196859	KRT39	naive CD8 T-cell	0.0	0.0	0.0
ENSG00000196859	KRT39	neutrophil	0.0	0.0	0.0
ENSG00000196859	KRT39	NK-cell	0.0	0.0	0.0
ENSG00000196859	KRT39	non-classical monocyte	0.0	0.0	0.0
ENSG00000196859	KRT39	plasmacytoid DC	0.0	0.0	0.0
ENSG00000196859	KRT39	T-reg	0.0	0.0	0.0
ENSG00000196859	KRT39	total PBMC	0.0	0.0	0.0
ENSG00000196860	TOMM20L	basophil	0.0	0.0	0.0
ENSG00000196860	TOMM20L	classical monocyte	0.0	0.0	0.0
ENSG00000196860	TOMM20L	eosinophil	0.0	0.0	0.0
ENSG00000196860	TOMM20L	gdT-cell	0.0	0.0	0.0
ENSG00000196860	TOMM20L	intermediate monocyte	0.0	0.0	0.0
ENSG00000196860	TOMM20L	MAIT T-cell	0.0	0.0	0.0
ENSG00000196860	TOMM20L	memory B-cell	0.1	0.1	0.1
ENSG00000196860	TOMM20L	memory CD4 T-cell	0.0	0.0	0.0
ENSG00000196860	TOMM20L	memory CD8 T-cell	0.0	0.0	0.0
ENSG00000196860	TOMM20L	myeloid DC	0.0	0.0	0.0
ENSG00000196860	TOMM20L	naive B-cell	0.0	0.0	0.0
ENSG00000196860	TOMM20L	naive CD4 T-cell	0.0	0.0	0.0
ENSG00000196860	TOMM20L	naive CD8 T-cell	0.2	0.2	0.2
ENSG00000196860	TOMM20L	neutrophil	0.0	0.0	0.0
ENSG00000196860	TOMM20L	NK-cell	0.0	0.0	0.0
ENSG00000196860	TOMM20L	non-classical monocyte	0.0	0.0	0.0
ENSG00000196860	TOMM20L	plasmacytoid DC	0.0	0.0	0.0
ENSG00000196860	TOMM20L	T-reg	0.0	0.0	0.0
ENSG00000196860	TOMM20L	total PBMC	0.0	0.0	0.0
ENSG00000196862	RGPD4	basophil	0.0	0.0	0.0
ENSG00000196862	RGPD4	classical monocyte	0.0	0.0	0.0
ENSG00000196862	RGPD4	eosinophil	0.0	0.0	0.0
ENSG00000196862	RGPD4	gdT-cell	0.0	0.0	0.0
ENSG00000196862	RGPD4	intermediate monocyte	0.0	0.0	0.0
ENSG00000196862	RGPD4	MAIT T-cell	0.0	0.0	0.0
ENSG00000196862	RGPD4	memory B-cell	0.0	0.0	0.0
ENSG00000196862	RGPD4	memory CD4 T-cell	0.0	0.0	0.0
ENSG00000196862	RGPD4	memory CD8 T-cell	0.0	0.0	0.0
ENSG00000196862	RGPD4	myeloid DC	0.0	0.0	0.0
ENSG00000196862	RGPD4	naive B-cell	0.0	0.0	0.0
ENSG00000196862	RGPD4	naive CD4 T-cell	0.0	0.0	0.0
ENSG00000196862	RGPD4	naive CD8 T-cell	0.0	0.0	0.0
ENSG00000196862	RGPD4	neutrophil	0.0	0.0	0.0
ENSG00000196862	RGPD4	NK-cell	0.0	0.0	0.0
ENSG00000196862	RGPD4	non-classical monocyte	0.0	0.0	0.0
ENSG00000196862	RGPD4	plasmacytoid DC	0.0	0.0	0.0
ENSG00000196862	RGPD4	T-reg	0.1	0.1	0.1
ENSG00000196862	RGPD4	total PBMC	0.0	0.0	0.0
ENSG00000196865	NHLRC2	basophil	0.7	0.9	0.8
ENSG00000196865	NHLRC2	classical monocyte	0.4	0.5	0.5
ENSG00000196865	NHLRC2	eosinophil	0.5	0.6	0.7
ENSG00000196865	NHLRC2	gdT-cell	0.6	0.8	0.6
ENSG00000196865	NHLRC2	intermediate monocyte	0.3	0.4	0.4
ENSG00000196865	NHLRC2	MAIT T-cell	0.5	0.7	0.5
ENSG00000196865	NHLRC2	memory B-cell	0.4	0.5	0.6
ENSG00000196865	NHLRC2	memory CD4 T-cell	0.4	0.5	0.4
ENSG00000196865	NHLRC2	memory CD8 T-cell	0.7	0.9	0.7
ENSG00000196865	NHLRC2	myeloid DC	0.5	0.7	0.6
ENSG00000196865	NHLRC2	naive B-cell	0.5	0.6	0.6
ENSG00000196865	NHLRC2	naive CD4 T-cell	0.3	0.4	0.4
ENSG00000196865	NHLRC2	naive CD8 T-cell	0.5	0.6	0.5
ENSG00000196865	NHLRC2	neutrophil	0.2	0.2	0.3
ENSG00000196865	NHLRC2	NK-cell	0.7	0.8	0.6
ENSG00000196865	NHLRC2	non-classical monocyte	0.7	0.8	0.9
ENSG00000196865	NHLRC2	plasmacytoid DC	0.7	0.9	0.8
ENSG00000196865	NHLRC2	T-reg	0.4	0.5	0.5
ENSG00000196865	NHLRC2	total PBMC	0.1	0.1	0.3
ENSG00000196866	H2AC7	basophil	2.1	2.6	2.4
ENSG00000196866	H2AC7	classical monocyte	0.2	0.3	0.3
ENSG00000196866	H2AC7	eosinophil	3.0	3.7	3.8
ENSG00000196866	H2AC7	gdT-cell	1.4	1.7	1.3
ENSG00000196866	H2AC7	intermediate monocyte	1.6	1.9	1.9
ENSG00000196866	H2AC7	MAIT T-cell	1.3	1.6	1.3
ENSG00000196866	H2AC7	memory B-cell	1.9	2.4	2.8
ENSG00000196866	H2AC7	memory CD4 T-cell	1.9	2.3	2.0
ENSG00000196866	H2AC7	memory CD8 T-cell	4.0	5.0	4.0
ENSG00000196866	H2AC7	myeloid DC	0.9	1.1	1.1
ENSG00000196866	H2AC7	naive B-cell	6.6	8.2	7.6
ENSG00000196866	H2AC7	naive CD4 T-cell	1.7	2.1	1.9
ENSG00000196866	H2AC7	naive CD8 T-cell	1.7	2.1	1.9
ENSG00000196866	H2AC7	neutrophil	12.0	16.1	18.2
ENSG00000196866	H2AC7	NK-cell	2.2	2.8	1.8
ENSG00000196866	H2AC7	non-classical monocyte	1.8	2.2	2.2
ENSG00000196866	H2AC7	plasmacytoid DC	5.9	7.4	6.2
ENSG00000196866	H2AC7	T-reg	2.4	3.0	2.7
ENSG00000196866	H2AC7	total PBMC	0.3	0.4	0.8
ENSG00000196867	ZFP28	basophil	0.0	0.0	0.0
ENSG00000196867	ZFP28	classical monocyte	0.1	0.1	0.1
ENSG00000196867	ZFP28	eosinophil	1.2	1.5	1.4
ENSG00000196867	ZFP28	gdT-cell	0.1	0.2	0.1
ENSG00000196867	ZFP28	intermediate monocyte	0.1	0.1	0.1
ENSG00000196867	ZFP28	MAIT T-cell	0.8	1.0	0.8
ENSG00000196867	ZFP28	memory B-cell	0.4	0.5	0.6
ENSG00000196867	ZFP28	memory CD4 T-cell	0.8	0.9	0.8
ENSG00000196867	ZFP28	memory CD8 T-cell	0.6	0.7	0.6
ENSG00000196867	ZFP28	myeloid DC	0.3	0.4	0.4
ENSG00000196867	ZFP28	naive B-cell	0.8	1.0	1.1
ENSG00000196867	ZFP28	naive CD4 T-cell	0.6	0.7	0.7
ENSG00000196867	ZFP28	naive CD8 T-cell	0.5	0.6	0.5
ENSG00000196867	ZFP28	neutrophil	0.1	0.1	0.1
ENSG00000196867	ZFP28	NK-cell	0.9	1.1	0.8
ENSG00000196867	ZFP28	non-classical monocyte	0.1	0.1	0.1
ENSG00000196867	ZFP28	plasmacytoid DC	0.5	0.6	0.5
ENSG00000196867	ZFP28	T-reg	1.1	1.4	1.3
ENSG00000196867	ZFP28	total PBMC	0.1	0.1	0.3
ENSG00000196872	CRACDL	basophil	0.0	0.0	0.0
ENSG00000196872	CRACDL	classical monocyte	0.0	0.0	0.0
ENSG00000196872	CRACDL	eosinophil	0.1	0.1	0.1
ENSG00000196872	CRACDL	gdT-cell	0.0	0.0	0.0
ENSG00000196872	CRACDL	intermediate monocyte	0.0	0.0	0.0
ENSG00000196872	CRACDL	MAIT T-cell	0.0	0.0	0.0
ENSG00000196872	CRACDL	memory B-cell	0.0	0.0	0.0
ENSG00000196872	CRACDL	memory CD4 T-cell	0.1	0.1	0.1
ENSG00000196872	CRACDL	memory CD8 T-cell	0.0	0.1	0.0
ENSG00000196872	CRACDL	myeloid DC	0.0	0.0	0.0
ENSG00000196872	CRACDL	naive B-cell	0.0	0.0	0.0
ENSG00000196872	CRACDL	naive CD4 T-cell	0.0	0.0	0.0
ENSG00000196872	CRACDL	naive CD8 T-cell	0.0	0.0	0.0
ENSG00000196872	CRACDL	neutrophil	0.1	0.1	0.1
ENSG00000196872	CRACDL	NK-cell	0.0	0.0	0.0
ENSG00000196872	CRACDL	non-classical monocyte	0.0	0.0	0.0
ENSG00000196872	CRACDL	plasmacytoid DC	0.0	0.1	0.0
ENSG00000196872	CRACDL	T-reg	0.0	0.0	0.0
ENSG00000196872	CRACDL	total PBMC	0.0	0.0	0.0
ENSG00000196873	ZNG1C	basophil	21.4	26.5	30.6
ENSG00000196873	ZNG1C	classical monocyte	71.5	85.9	89.9
ENSG00000196873	ZNG1C	eosinophil	55.1	68.3	68.2
ENSG00000196873	ZNG1C	gdT-cell	30.3	37.2	28.6
ENSG00000196873	ZNG1C	intermediate monocyte	60.8	73.4	77.0
ENSG00000196873	ZNG1C	MAIT T-cell	24.1	29.4	24.8
ENSG00000196873	ZNG1C	memory B-cell	34.6	42.4	54.0
ENSG00000196873	ZNG1C	memory CD4 T-cell	24.6	30.0	26.5
ENSG00000196873	ZNG1C	memory CD8 T-cell	29.2	35.8	29.6
ENSG00000196873	ZNG1C	myeloid DC	55.9	68.2	65.8
ENSG00000196873	ZNG1C	naive B-cell	35.2	43.7	54.8
ENSG00000196873	ZNG1C	naive CD4 T-cell	25.1	30.7	28.8
ENSG00000196873	ZNG1C	naive CD8 T-cell	25.0	30.6	26.6
ENSG00000196873	ZNG1C	neutrophil	56.0	74.8	87.9
ENSG00000196873	ZNG1C	NK-cell	17.0	20.9	16.9
ENSG00000196873	ZNG1C	non-classical monocyte	44.9	54.0	55.8
ENSG00000196873	ZNG1C	plasmacytoid DC	43.2	53.5	47.6
ENSG00000196873	ZNG1C	T-reg	32.7	40.6	39.5
ENSG00000196873	ZNG1C	total PBMC	24.9	29.3	62.8
ENSG00000196876	SCN8A	basophil	0.3	0.3	0.4
ENSG00000196876	SCN8A	classical monocyte	0.0	0.0	0.0
ENSG00000196876	SCN8A	eosinophil	0.0	0.1	0.1
ENSG00000196876	SCN8A	gdT-cell	0.1	0.1	0.1
ENSG00000196876	SCN8A	intermediate monocyte	0.0	0.0	0.0
ENSG00000196876	SCN8A	MAIT T-cell	0.0	0.0	0.0
ENSG00000196876	SCN8A	memory B-cell	0.0	0.0	0.1
ENSG00000196876	SCN8A	memory CD4 T-cell	0.1	0.1	0.1
ENSG00000196876	SCN8A	memory CD8 T-cell	0.1	0.1	0.1
ENSG00000196876	SCN8A	myeloid DC	0.0	0.0	0.0
ENSG00000196876	SCN8A	naive B-cell	0.1	0.1	0.1
ENSG00000196876	SCN8A	naive CD4 T-cell	0.1	0.1	0.1
ENSG00000196876	SCN8A	naive CD8 T-cell	0.0	0.1	0.1
ENSG00000196876	SCN8A	neutrophil	0.2	0.3	0.4
ENSG00000196876	SCN8A	NK-cell	0.1	0.1	0.0
ENSG00000196876	SCN8A	non-classical monocyte	0.0	0.0	0.0
ENSG00000196876	SCN8A	plasmacytoid DC	0.1	0.1	0.1
ENSG00000196876	SCN8A	T-reg	0.0	0.0	0.0
ENSG00000196876	SCN8A	total PBMC	0.0	0.0	0.0
ENSG00000196878	LAMB3	basophil	0.0	0.0	0.0
ENSG00000196878	LAMB3	classical monocyte	0.0	0.0	0.1
ENSG00000196878	LAMB3	eosinophil	0.0	0.0	0.0
ENSG00000196878	LAMB3	gdT-cell	0.0	0.0	0.0
ENSG00000196878	LAMB3	intermediate monocyte	0.1	0.1	0.1
ENSG00000196878	LAMB3	MAIT T-cell	0.0	0.0	0.0
ENSG00000196878	LAMB3	memory B-cell	0.0	0.0	0.0
ENSG00000196878	LAMB3	memory CD4 T-cell	0.0	0.1	0.0
ENSG00000196878	LAMB3	memory CD8 T-cell	0.0	0.0	0.0
ENSG00000196878	LAMB3	myeloid DC	0.4	0.5	0.5
ENSG00000196878	LAMB3	naive B-cell	0.0	0.0	0.0
ENSG00000196878	LAMB3	naive CD4 T-cell	0.0	0.1	0.0
ENSG00000196878	LAMB3	naive CD8 T-cell	0.0	0.0	0.0
ENSG00000196878	LAMB3	neutrophil	0.5	0.7	0.8
ENSG00000196878	LAMB3	NK-cell	0.1	0.1	0.1
ENSG00000196878	LAMB3	non-classical monocyte	0.0	0.0	0.0
ENSG00000196878	LAMB3	plasmacytoid DC	0.0	0.0	0.0
ENSG00000196878	LAMB3	T-reg	0.0	0.0	0.0
ENSG00000196878	LAMB3	total PBMC	0.0	0.0	0.0
ENSG00000196890	H2BC26	basophil	0.0	0.0	0.0
ENSG00000196890	H2BC26	classical monocyte	0.0	0.0	0.0
ENSG00000196890	H2BC26	eosinophil	0.0	0.0	0.0
ENSG00000196890	H2BC26	gdT-cell	0.2	0.2	0.2
ENSG00000196890	H2BC26	intermediate monocyte	0.1	0.2	0.1
ENSG00000196890	H2BC26	MAIT T-cell	0.2	0.2	0.1
ENSG00000196890	H2BC26	memory B-cell	0.5	0.6	0.8
ENSG00000196890	H2BC26	memory CD4 T-cell	0.4	0.5	0.5
ENSG00000196890	H2BC26	memory CD8 T-cell	0.8	1.0	0.8
ENSG00000196890	H2BC26	myeloid DC	0.1	0.2	0.1
ENSG00000196890	H2BC26	naive B-cell	1.0	1.2	2.1
ENSG00000196890	H2BC26	naive CD4 T-cell	0.4	0.5	0.4
ENSG00000196890	H2BC26	naive CD8 T-cell	0.2	0.2	0.2
ENSG00000196890	H2BC26	neutrophil	0.0	0.0	0.0
ENSG00000196890	H2BC26	NK-cell	0.6	0.7	0.5
ENSG00000196890	H2BC26	non-classical monocyte	0.9	1.0	1.0
ENSG00000196890	H2BC26	plasmacytoid DC	0.3	0.4	0.3
ENSG00000196890	H2BC26	T-reg	1.2	1.5	1.4
ENSG00000196890	H2BC26	total PBMC	0.0	0.0	0.1
ENSG00000196900	TEX43	basophil	0.0	0.0	0.0
ENSG00000196900	TEX43	classical monocyte	0.0	0.0	0.0
ENSG00000196900	TEX43	eosinophil	0.0	0.0	0.0
ENSG00000196900	TEX43	gdT-cell	0.0	0.0	0.0
ENSG00000196900	TEX43	intermediate monocyte	0.0	0.0	0.0
ENSG00000196900	TEX43	MAIT T-cell	0.0	0.0	0.0
ENSG00000196900	TEX43	memory B-cell	0.0	0.0	0.0
ENSG00000196900	TEX43	memory CD4 T-cell	0.0	0.1	0.0
ENSG00000196900	TEX43	memory CD8 T-cell	0.0	0.0	0.0
ENSG00000196900	TEX43	myeloid DC	0.0	0.0	0.0
ENSG00000196900	TEX43	naive B-cell	0.0	0.0	0.0
ENSG00000196900	TEX43	naive CD4 T-cell	0.0	0.0	0.0
ENSG00000196900	TEX43	naive CD8 T-cell	0.0	0.0	0.0
ENSG00000196900	TEX43	neutrophil	0.0	0.0	0.0
ENSG00000196900	TEX43	NK-cell	0.0	0.0	0.0
ENSG00000196900	TEX43	non-classical monocyte	0.0	0.0	0.0
ENSG00000196900	TEX43	plasmacytoid DC	0.0	0.0	0.0
ENSG00000196900	TEX43	T-reg	0.0	0.0	0.0
ENSG00000196900	TEX43	total PBMC	0.0	0.0	0.0
ENSG00000196911	KPNA5	basophil	4.4	5.5	5.8
ENSG00000196911	KPNA5	classical monocyte	0.6	0.7	0.7
ENSG00000196911	KPNA5	eosinophil	1.3	1.6	1.7
ENSG00000196911	KPNA5	gdT-cell	3.5	4.2	3.1
ENSG00000196911	KPNA5	intermediate monocyte	1.2	1.4	1.4
ENSG00000196911	KPNA5	MAIT T-cell	4.0	4.9	4.0
